,id,team,weight,height,jersey,year,position,name,school,color,alt_color,logos
550,4426430,Massachusetts,215.0,76.0,3.0,4.0,QB,Taisun Phommachanh,Massachusetts,#971B2F,#B1B3B3,"['http://a.espncdn.com/i/teamlogos/ncaa/500/113.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/113.png']"
551,4697741,Massachusetts,225.0,71.0,21.0,3.0,RB,Jalen John,Massachusetts,#971B2F,#B1B3B3,"['http://a.espncdn.com/i/teamlogos/ncaa/500/113.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/113.png']"
552,5178972,Massachusetts,197.0,73.0,11.0,4.0,WR,Jakobie Keeney-James,Massachusetts,#971B2F,#B1B3B3,"['http://a.espncdn.com/i/teamlogos/ncaa/500/113.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/113.png']"
553,4427934,Massachusetts,223.0,76.0,81.0,4.0,TE,Dominick Mazotti,Massachusetts,#971B2F,#B1B3B3,"['http://a.espncdn.com/i/teamlogos/ncaa/500/113.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/113.png']"
554,5089115,Massachusetts,175.0,69.0,29.0,4.0,PK,Jacob Lurie,Massachusetts,#971B2F,#B1B3B3,"['http://a.espncdn.com/i/teamlogos/ncaa/500/113.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/113.png']"
555,4700135,Florida Atlantic,195.0,73.0,1.0,3.0,QB,Cam Fancher,Florida Atlantic,#00447c,#d31245,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2226.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2226.png']"
556,4873588,Florida Atlantic,202.0,70.0,5.0,3.0,RB,CJ Campbell Jr.,Florida Atlantic,#00447c,#d31245,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2226.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2226.png']"
557,4837269,Florida Atlantic,170.0,69.0,10.0,2.0,WR,Omari Hayes,Florida Atlantic,#00447c,#d31245,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2226.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2226.png']"
558,4869390,Florida Atlantic,245.0,76.0,17.0,2.0,TE,Wyatt Sullivan,Florida Atlantic,#00447c,#d31245,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2226.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2226.png']"
559,4691984,Florida Atlantic,180.0,70.0,38.0,3.0,PK,Morgan Suarez,Florida Atlantic,#00447c,#d31245,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2226.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2226.png']"
560,4567149,UCF,247.0,75.0,1.0,4.0,QB,KJ Jefferson,UCF,#ba9b37,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2116.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2116.png']"
561,4568490,UCF,205.0,69.0,7.0,4.0,RB,RJ Harvey,UCF,#ba9b37,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2116.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2116.png']"
562,4429056,UCF,200.0,73.0,2.0,4.0,WR,Kobe Hudson,UCF,#ba9b37,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2116.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2116.png']"
563,4870954,UCF,225.0,74.0,5.0,2.0,TE,Randy Pittman Jr.,UCF,#ba9b37,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2116.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2116.png']"
564,5084715,UCF,190.0,70.0,80.0,1.0,PK,Grant Reddick,UCF,#ba9b37,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2116.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2116.png']"
565,5079555,Florida,239.0,75.0,2.0,1.0,QB,DJ Lagway,Florida,#0021a5,#fa4616,"['http://a.espncdn.com/i/teamlogos/ncaa/500/57.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/57.png']"
566,5079322,Florida,227.0,73.0,13.0,1.0,RB,Jadan Baugh,Florida,#0021a5,#fa4616,"['http://a.espncdn.com/i/teamlogos/ncaa/500/57.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/57.png']"
567,4431268,Florida,195.0,72.0,17.0,4.0,WR,Chimere Dike,Florida,#0021a5,#fa4616,"['http://a.espncdn.com/i/teamlogos/ncaa/500/57.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/57.png']"
568,4878109,Florida,267.0,80.0,89.0,2.0,TE,Hayden Hansen,Florida,#0021a5,#fa4616,"['http://a.espncdn.com/i/teamlogos/ncaa/500/57.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/57.png']"
569,4869461,Florida,200.0,73.0,29.0,3.0,PK,Trey Smack,Florida,#0021a5,#fa4616,"['http://a.espncdn.com/i/teamlogos/ncaa/500/57.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/57.png']"
570,5079620,Mississippi State,200.0,73.0,-1.0,1.0,QB,Michael Van Buren Jr.,Mississippi State,#5d1725,#c1c6c8,"['http://a.espncdn.com/i/teamlogos/ncaa/500/344.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/344.png']"
571,5153650,Mississippi State,205.0,70.0,21.0,4.0,RB,Davon Booth,Mississippi State,#5d1725,#c1c6c8,"['http://a.espncdn.com/i/teamlogos/ncaa/500/344.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/344.png']"
572,4685307,Mississippi State,180.0,71.0,3.0,3.0,WR,Kevin Coleman,Mississippi State,#5d1725,#c1c6c8,"['http://a.espncdn.com/i/teamlogos/ncaa/500/344.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/344.png']"
573,4714379,Mississippi State,235.0,76.0,18.0,3.0,TE,Seydou Traore,Mississippi State,#5d1725,#c1c6c8,"['http://a.espncdn.com/i/teamlogos/ncaa/500/344.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/344.png']"
574,4569416,Mississippi State,185.0,72.0,82.0,4.0,PK,Nick Barr-Mira,Mississippi State,#5d1725,#c1c6c8,"['http://a.espncdn.com/i/teamlogos/ncaa/500/344.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/344.png']"
575,5083103,Kennesaw State,190.0,69.0,9.0,2.0,QB,Davis Bryson,Kennesaw State,#fdbb30,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/338.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/338.png']"
576,5083111,Kennesaw State,195.0,70.0,30.0,2.0,RB,Qua Ashley,Kennesaw State,#fdbb30,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/338.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/338.png']"
577,4876753,Kennesaw State,145.0,69.0,8.0,3.0,WR,Tykeem Wallace,Kennesaw State,#fdbb30,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/338.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/338.png']"
578,5083135,Kennesaw State,240.0,76.0,86.0,2.0,TE,Carson Kent,Kennesaw State,#fdbb30,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/338.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/338.png']"
579,5086112,Kennesaw State,170.0,71.0,99.0,3.0,PK,Austin Welch,Kennesaw State,#fdbb30,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/338.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/338.png']"
580,4878681,Michigan,195.0,74.0,16.0,4.0,QB,Davis Warren,Michigan,#00274c,#ffcb05,"['http://a.espncdn.com/i/teamlogos/ncaa/500/130.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/130.png']"
581,4429121,Michigan,233.0,74.0,20.0,4.0,RB,Kalel Mullings,Michigan,#00274c,#ffcb05,"['http://a.espncdn.com/i/teamlogos/ncaa/500/130.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/130.png']"
582,4685464,Michigan,185.0,71.0,8.0,3.0,WR,Tyler Morris,Michigan,#00274c,#ffcb05,"['http://a.espncdn.com/i/teamlogos/ncaa/500/130.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/130.png']"
583,4723086,Michigan,245.0,77.0,18.0,3.0,TE,Colston Loveland,Michigan,#00274c,#ffcb05,"['http://a.espncdn.com/i/teamlogos/ncaa/500/130.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/130.png']"
584,4682758,Michigan,215.0,76.0,19.0,4.0,PK,Tommy Doman,Michigan,#00274c,#ffcb05,"['http://a.espncdn.com/i/teamlogos/ncaa/500/130.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/130.png']"
585,4432782,Kentucky,217.0,75.0,12.0,3.0,QB,Brock Vandagriff,Kentucky,#0033a0,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/96.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/96.png']"
586,4606195,Kentucky,210.0,72.0,-1.0,4.0,RB,Demie Sumo-Karngbaye,Kentucky,#0033a0,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/96.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/96.png']"
587,4698597,Kentucky,182.0,73.0,7.0,3.0,WR,Barion Brown,Kentucky,#0033a0,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/96.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/96.png']"
588,5136838,Kentucky,240.0,76.0,89.0,1.0,TE,Willie Rodriguez,Kentucky,#0033a0,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/96.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/96.png']"
589,4568432,Kentucky,185.0,72.0,16.0,4.0,PK,Alex Raynor,Kentucky,#0033a0,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/96.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/96.png']"
590,4877717,Troy,212.0,76.0,12.0,3.0,QB,Matthew Caldwell,Troy,#AE0210,#88898c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2653.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2653.png']"
591,4683889,Troy,221.0,70.0,3.0,3.0,RB,Damien Taylor,Troy,#AE0210,#88898c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2653.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2653.png']"
592,4709678,Troy,161.0,71.0,7.0,3.0,WR,Devonte Ross,Troy,#AE0210,#88898c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2653.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2653.png']"
593,4709651,Troy,250.0,77.0,88.0,3.0,TE,Brody Dalton,Troy,#152532,#c8caca,[https://drive.google.com/drive-viewer/AKGpihaYb1Y1nEr1OtOU6402JARAiPa-6Moru1jZuz7Br_szY168Xq1E7MkBQHN6cMihX7ULokKQfUyKQP-JYZ05J_cdQ6JL1EKAPaM=w1920-h912]
594,4872964,Troy,198.0,73.0,40.0,3.0,PK,Scott Taylor Renfroe,Troy,#AE0210,#88898c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2653.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2653.png']"
595,4427455,Iowa,210.0,73.0,12.0,4.0,QB,Cade McNamara,Iowa,#000000,#FFCD00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2294.png']"
596,4819231,Iowa,225.0,72.0,2.0,3.0,RB,Kaleb Johnson,Iowa,#000000,#FFCD00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2294.png']"
597,5081338,Iowa,196.0,70.0,21.0,4.0,WR,Kaden Wetjen,Iowa,#000000,#FFCD00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2294.png']"
598,4432338,Iowa,247.0,78.0,85.0,4.0,TE,Luke Lachey,Iowa,#000000,#FFCD00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2294.png']"
599,5081335,Iowa,205.0,72.0,18.0,3.0,PK,Drew Stevens,Iowa,#000000,#FFCD00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2294.png']"
600,4887446,Oregon State,182.0,72.0,4.0,3.0,QB,Gevani McCoy,Oregon State,#231f20,#d73f09,"['http://a.espncdn.com/i/teamlogos/ncaa/500/204.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/204.png']"
601,4685385,Oregon State,203.0,68.0,-1.0,3.0,RB,Anthony Hankerson,Oregon State,#231f20,#d73f09,"['http://a.espncdn.com/i/teamlogos/ncaa/500/204.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/204.png']"
602,4879567,Oregon State,194.0,74.0,7.0,3.0,WR,Trent Walker,Oregon State,#231f20,#d73f09,"['http://a.espncdn.com/i/teamlogos/ncaa/500/204.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/204.png']"
603,4432772,Oregon State,245.0,76.0,84.0,4.0,TE,Jermaine Terry II,Oregon State,#231f20,#d73f09,"['http://a.espncdn.com/i/teamlogos/ncaa/500/204.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/204.png']"
604,4570473,Oregon State,214.0,72.0,35.0,4.0,PK,Everett Hayes,Oregon State,#231f20,#d73f09,"['http://a.espncdn.com/i/teamlogos/ncaa/500/204.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/204.png']"
605,4429582,UConn,225.0,76.0,2.0,4.0,QB,Joseph Fagnano,UConn,#0c2340,#f1f2f3,"['http://a.espncdn.com/i/teamlogos/ncaa/500/41.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/41.png']"
606,5095078,UConn,170.0,69.0,27.0,1.0,RB,Jayden Brown,UConn,#0c2340,#f1f2f3,"['http://a.espncdn.com/i/teamlogos/ncaa/500/41.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/41.png']"
607,4683153,UConn,185.0,72.0,1.0,3.0,WR,Skyler Bell,UConn,#0c2340,#f1f2f3,"['http://a.espncdn.com/i/teamlogos/ncaa/500/41.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/41.png']"
608,4569727,UConn,240.0,77.0,81.0,3.0,TE,Louis Hansen,UConn,#0c2340,#f1f2f3,"['http://a.espncdn.com/i/teamlogos/ncaa/500/41.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/41.png']"
609,4577793,UConn,200.0,73.0,28.0,4.0,PK,Chris Freeman,UConn,#0c2340,#f1f2f3,"['http://a.espncdn.com/i/teamlogos/ncaa/500/41.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/41.png']"
610,4429032,Purdue,210.0,75.0,1.0,4.0,QB,Hudson Card,Purdue,#000000,#ceb888,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2509.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2509.png']"
611,4686065,Purdue,200.0,72.0,45.0,3.0,RB,Devin Mockobee,Purdue,#000000,#ceb888,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2509.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2509.png']"
612,4683886,Purdue,215.0,75.0,7.0,3.0,WR,Jahmal Edrine,Purdue,#000000,#ceb888,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2509.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2509.png']"
613,4833029,Purdue,245.0,76.0,86.0,2.0,TE,Max Klare,Purdue,#000000,#ceb888,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2509.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2509.png']"
614,5148363,Purdue,194.0,71.0,35.0,1.0,PK,Spencer Porath,Purdue,#000000,#ceb888,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2509.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2509.png']"
615,5138131,Charlotte,220.0,76.0,15.0,1.0,QB,Deshawn Purdie,Charlotte,#046A38,#B9975B,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2429.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2429.png']"
616,4879655,Charlotte,180.0,68.0,21.0,3.0,RB,Henry Rutledge,Charlotte,#046A38,#B9975B,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2429.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2429.png']"
617,4684173,Charlotte,180.0,74.0,9.0,3.0,WR,O'Mega Blake,Charlotte,#046A38,#B9975B,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2429.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2429.png']"
618,4710068,Charlotte,261.0,76.0,18.0,3.0,TE,Colin Weber,Charlotte,#152532,#c8caca,"['http://a.espncdn.com/i/teamlogos/ncaa/500/3253.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/3253.png']"
619,4880207,Charlotte,190.0,73.0,99.0,3.0,PK,Stephen Rusnak,Charlotte,#152532,#c8caca,"['http://a.espncdn.com/i/teamlogos/ncaa/500/3253.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/3253.png']"
620,5079771,Utah,200.0,72.0,11.0,1.0,QB,Isaac Wilson,Utah,#ea002a,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/254.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/254.png']"
621,4426696,Utah,206.0,72.0,2.0,4.0,RB,Micah Bernard,Utah,#ea002a,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/254.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/254.png']"
622,4711055,Utah,177.0,72.0,3.0,4.0,WR,Dorian Singer,Utah,#ea002a,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/254.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/254.png']"
623,4361014,Utah,236.0,74.0,80.0,4.0,TE,Brant Kuithe,Utah,#ea002a,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/254.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/254.png']"
624,4699353,Utah,235.0,75.0,36.0,4.0,PK,Cole Becker,Utah,#ea002a,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/254.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/254.png']"
625,5151618,Tulsa,196.0,73.0,11.0,1.0,QB,Kirk Francis,Tulsa,#003595,#d0b787,"['http://a.espncdn.com/i/teamlogos/ncaa/500/202.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/202.png']"
626,5079298,Tulsa,196.0,70.0,25.0,1.0,RB,Lloyd Avant,Tulsa,#003595,#d0b787,"['http://a.espncdn.com/i/teamlogos/ncaa/500/202.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/202.png']"
627,4685087,Tulsa,175.0,68.0,18.0,4.0,WR,Kamdyn Benjamin,Tulsa,#003595,#d0b787,"['http://a.espncdn.com/i/teamlogos/ncaa/500/202.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/202.png']"
628,5125734,Tulsa,240.0,75.0,87.0,2.0,TE,Luke McGary,Tulsa,#003595,#d0b787,"['http://a.espncdn.com/i/teamlogos/ncaa/500/202.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/202.png']"
629,4695966,Tulsa,173.0,71.0,11.0,4.0,PK,Seth Morgan,Tulsa,#003595,#d0b787,"['http://a.espncdn.com/i/teamlogos/ncaa/500/202.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/202.png']"
630,4773919,Boston College,196.0,69.0,1.0,3.0,QB,Thomas Castellanos,Boston College,#8c2232,#dbcca6,"['http://a.espncdn.com/i/teamlogos/ncaa/500/103.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/103.png']"
631,4880638,Boston College,217.0,72.0,5.0,4.0,RB,Kye Robichaux,Boston College,#8c2232,#dbcca6,"['http://a.espncdn.com/i/teamlogos/ncaa/500/103.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/103.png']"
632,4683159,Boston College,199.0,71.0,11.0,3.0,WR,Lewis Bond,Boston College,#8c2232,#dbcca6,"['http://a.espncdn.com/i/teamlogos/ncaa/500/103.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/103.png']"
633,4428050,Boston College,249.0,75.0,88.0,4.0,TE,Kamari Morales,Boston College,#8c2232,#dbcca6,"['http://a.espncdn.com/i/teamlogos/ncaa/500/103.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/103.png']"
634,5091752,Boston College,207.0,74.0,95.0,3.0,PK,Liam Connor,Boston College,#8c2232,#dbcca6,"['http://a.espncdn.com/i/teamlogos/ncaa/500/103.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/103.png']"
635,5122054,UL Monroe,210.0,74.0,10.0,2.0,QB,Aidan Armenta,UL Monroe,#231F20,#b18445,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2433.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2433.png']"
636,5197065,UL Monroe,205.0,70.0,22.0,1.0,RB,Ahmad Hardy,UL Monroe,#231F20,#b18445,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2433.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2433.png']"
637,4713196,UL Monroe,180.0,70.0,3.0,4.0,WR,Davon Wells,UL Monroe,#231F20,#b18445,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2433.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2433.png']"
638,4695420,UL Monroe,225.0,75.0,80.0,3.0,TE,Nate Sullivan Jr.,UL Monroe,#231F20,#b18445,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2433.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2433.png']"
639,5081080,UL Monroe,200.0,72.0,99.0,3.0,PK,Max Larson,UL Monroe,#231F20,#b18445,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2433.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2433.png']"
640,5082965,Kent State,181.0,74.0,14.0,3.0,QB,Tommy Ulatowski,Kent State,#003976,#efab00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2309.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2309.png']"
641,4431445,Kent State,200.0,71.0,30.0,4.0,RB,Ky Thomas,Kent State,#003976,#efab00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2309.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2309.png']"
642,4566157,Kent State,173.0,70.0,-1.0,4.0,WR,Luke Floriea,Kent State,#003976,#efab00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2309.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2309.png']"
643,5222380,Kent State,220.0,76.0,89.0,4.0,TE,Conner Muldowney,Kent State,#003976,#efab00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2309.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2309.png']"
644,4917286,Kent State,174.0,70.0,47.0,3.0,PK,Will Hryszko,Kent State,#003976,#efab00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2309.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2309.png']"
645,4870518,Houston,210.0,75.0,2.0,2.0,QB,Zeon Chriss,Houston,#c92a39,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/248.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/248.png']"
646,5078223,Houston,185.0,69.0,26.0,1.0,RB,Re'Shaun Sanford II,Houston,#c92a39,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/248.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/248.png']"
647,4881836,Houston,185.0,68.0,83.0,3.0,WR,Mekhi Mews,Houston,#c92a39,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/248.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/248.png']"
648,4429949,Houston,265.0,78.0,6.0,4.0,TE,Maliq Carr,Houston,#c92a39,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/248.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/248.png']"
649,4567141,Houston,200.0,72.0,41.0,4.0,PK,Jack Martin,Houston,#c92a39,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/248.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/248.png']"
650,4683291,Central Michigan,215.0,76.0,2.0,3.0,QB,Joe Labas,Central Michigan,#6a0032,#ffc82e,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2117.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2117.png']"
651,4875667,Central Michigan,200.0,69.0,9.0,4.0,RB,Marion Lukes,Central Michigan,#6a0032,#ffc82e,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2117.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2117.png']"
652,4574651,Central Michigan,180.0,73.0,14.0,4.0,WR,Solomon Davis,Central Michigan,#6a0032,#ffc82e,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2117.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2117.png']"
653,5154262,Central Michigan,240.0,75.0,29.0,2.0,TE,Gavin Harris,Central Michigan,#6a0032,#ffc82e,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2117.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2117.png']"
654,4577769,Central Michigan,180.0,74.0,47.0,4.0,PK,Tristan Mattson,Central Michigan,#6a0032,#ffc82e,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2117.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2117.png']"
655,5220783,New Mexico State,190.0,72.0,15.0,2.0,QB,Parker Awad,New Mexico State,#891216,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/166.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/166.png']"
656,4686468,New Mexico State,220.0,73.0,1.0,3.0,RB,Seth McGowan,New Mexico State,#891216,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/166.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/166.png']"
657,5220785,New Mexico State,170.0,71.0,17.0,1.0,WR,TJ Pride,New Mexico State,#891216,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/166.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/166.png']"
658,5121636,New Mexico State,250.0,76.0,84.0,2.0,TE,Adam Parks,New Mexico State,#891216,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/166.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/166.png']"
659,4875605,New Mexico State,198.0,73.0,89.0,4.0,PK,Abraham Montano,New Mexico State,#891216,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/166.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/166.png']"
